package,relative_path,artifact_class,source_class,governance_disposition,size_bytes,size_mb,mtime_utc,sha256,duplicate_count_for_hash,duplicate_group_paths,archive_group,estimated_compression_ratio,estimated_compressed_size_mb,restore_source,approval_required,action_executed
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Feature Engagement Tracker/EventDB/LOG.old,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,0,0.0,2026-06-29T11:46:55+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,209,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Crashpad/metadata | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Account Web Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Affiliation Database-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BrowsingTopicsSiteData-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Feature Engagement Tracker/EventDB/LOG.old,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/000003.log,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,1157,0.001,2026-06-29T11:46:59+00:00,5375a6cb0cd1b6b48c874fa3a798112e15c4373617c0b37e6002c07656162e29,1,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/000003.log,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.001,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/000003.log,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/CURRENT,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,16,0.0,2026-06-29T11:46:55+00:00,0f1bad70c7bd1e0a69562853ec529355462fcd0423263a3d39d6d0d70b780443,24,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension State/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Session Storage/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/metadata/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Site Characteristics Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Sync Data/LevelDB/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension State/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Session Storage/CURRENT,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/CURRENT,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/000003.log,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,0,0.0,2026-06-29T11:46:55+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,209,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Crashpad/metadata | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Account Web Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Affiliation Database-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BrowsingTopicsSiteData-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/000003.log,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/CURRENT,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,16,0.0,2026-06-29T11:46:55+00:00,0f1bad70c7bd1e0a69562853ec529355462fcd0423263a3d39d6d0d70b780443,24,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Extension State/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Session Storage/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/shared_proto_db/metadata/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Site Characteristics Database/CURRENT | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Sync Data/LevelDB/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Rules/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension Scripts/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Extension State/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Local Storage/leveldb/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Service Worker/Database/CURRENT | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/Session Storage/CURRENT,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/CURRENT,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOCK,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,0,0.0,2026-06-29T11:46:55+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,209,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Crashpad/metadata | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Account Web Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Affiliation Database-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BrowsingTopicsSiteData-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOCK,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,610,0.001,2026-06-29T11:52:25+00:00,4998aa899e4bce2026f242f1fe235d9ef2698f9eda0beaad19779942f0697a3a,1,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG.old,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,569,0.001,2026-06-29T11:46:55+00:00,0d45e8afa34b8e925ce90a111448c9f1501c147301efa39338cc97a360957673,1,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG.old,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/Encryption/LOG.old,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOCK,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,0,0.0,2026-06-29T11:46:55+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,209,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Crashpad/metadata | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Account Web Data-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/Affiliation Database-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillAiModelCache/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/AutofillStrikeDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BrowsingTopicsSiteData-journal | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/BudgetDatabase/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/chrome_cart_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/ClientCertificates/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/commerce_subscription_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discount_infos_db/LOG | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOCK | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/discounts_db/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOCK,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,588,0.001,2026-06-29T11:52:25+00:00,357c6be956f7a56550f3df3ac90c2c8c1988ef73b2c7bd786ddcc559a25a9136,1,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG.old,raw_source,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,547,0.001,2026-06-29T11:46:55+00:00,971384b1b9fc8deb36f2bbecaf8e51b0996edbf6f8d0265b6ba17200dcf89cef,1,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG.old,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.0,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GCM Store/LOG.old,true,false
radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GPUCache/data_0,duplicate_raw_capture,failed_or_superseded_route_attempt_evidence,archive_or_compress_candidates,8192,0.008,2026-06-29T11:46:51+00:00,d6a5fe39cd672781b256e0e3102f7022635f1d4bb7cfcc90a80fffe4d0f3877e,9,outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/DawnGraphiteCache/data_0 | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/DawnWebGPUCache/data_0 | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/Default/GPUCache/data_0 | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/GrShaderCache/data_0 | outputs/radar_tw50_0050_browser_network_capture_phase7_201411_202312_20260629/raw_sources/chrome_profile/ShaderCache/data_0 | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/DawnGraphiteCache/data_0 | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/DawnWebGPUCache/data_0 | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GPUCache/data_0 | outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/ShaderCache/data_0,tw50_0050_formal_pit_source_phase8_201411_202312_20260629__raw_source,0.6,0.005,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/chrome_profile_phase8_persisted/Default/GPUCache/data_0,true,false
